1-Wire/iButton Part Number: DS1923,,
1-Wire/iButton Registration Number: 5D0000002990D141,,
Mission in Progress?  true,,
SUTA Mission?  false,,
Waiting for Temperature Alarm?  false,,
Sample Rate:  Every 14400 second(s),,
Mission Start Time:  Fri Nov 15 01:16:01 MST 2013,,
Mission Sample Count:  701,,
Roll Over Enabled?  true(no rollover occurred),,
First Sample Timestamp:  Fri Nov 15 01:16:01 MST 2013,,
Total Mission Samples:  701,,
Total Device Samples:  7481,,
Temperature Logging:  0.5 C,,
Temperature High Alarm:  disabled,,
Temperature Low Alarm:  disabled,,
Data Logging:  0.6 %RH,,
Data High Alarm:  disabled,,
Data Low Alarm:  disabled,,
,,
Date/Time,Unit,Value
2/18/14 5:16,%RH,47.568
2/18/14 9:16,%RH,44.458
2/18/14 13:16,%RH,34.885
2/18/14 17:16,%RH,34.885
2/18/14 21:16,%RH,38.757
2/19/14 1:16,%RH,41.307
2/19/14 5:16,%RH,43.202
2/19/14 9:16,%RH,41.307
2/19/14 13:16,%RH,35.534
2/19/14 17:16,%RH,35.534
2/19/14 21:16,%RH,40.035
2/20/14 1:16,%RH,41.94
2/20/14 5:16,%RH,45.083
2/20/14 9:16,%RH,43.202
2/20/14 13:16,%RH,36.182
2/20/14 17:16,%RH,35.534
2/20/14 21:16,%RH,40.672
2/21/14 1:16,%RH,43.202
2/21/14 5:16,%RH,43.831
2/21/14 9:16,%RH,41.307
2/21/14 13:16,%RH,32.927
2/21/14 17:16,%RH,34.234
2/21/14 21:16,%RH,36.828
2/22/14 1:16,%RH,39.397
2/22/14 5:16,%RH,41.94
2/22/14 9:16,%RH,40.035
2/22/14 13:16,%RH,31.613
2/22/14 17:16,%RH,32.271
2/22/14 21:16,%RH,35.534
2/23/14 1:16,%RH,37.473
2/23/14 5:16,%RH,40.035
2/23/14 9:16,%RH,38.116
2/23/14 13:16,%RH,32.271
2/23/14 17:16,%RH,32.271
2/23/14 21:16,%RH,34.234
2/24/14 1:16,%RH,36.828
2/24/14 5:16,%RH,38.757
2/24/14 9:16,%RH,38.116
2/24/14 13:16,%RH,32.927
2/24/14 17:16,%RH,32.927
2/24/14 21:16,%RH,36.828
2/25/14 1:16,%RH,38.757
2/25/14 5:16,%RH,40.672
2/25/14 9:16,%RH,40.035
2/25/14 13:16,%RH,34.885
2/25/14 17:16,%RH,34.234
2/25/14 21:16,%RH,36.182
2/26/14 1:16,%RH,40.035
2/26/14 5:16,%RH,41.94
2/26/14 9:16,%RH,43.202
2/26/14 13:16,%RH,36.828
2/26/14 17:16,%RH,35.534
2/26/14 21:16,%RH,38.757
2/27/14 1:16,%RH,43.831
2/27/14 5:16,%RH,45.083
2/27/14 9:16,%RH,43.202
2/27/14 13:16,%RH,36.182
2/27/14 17:16,%RH,34.885
2/27/14 21:16,%RH,38.116
2/28/14 1:16,%RH,41.94
2/28/14 5:16,%RH,45.083
2/28/14 9:16,%RH,43.831
2/28/14 13:16,%RH,34.885
2/28/14 17:16,%RH,33.581
2/28/14 21:16,%RH,37.473
3/1/14 1:16,%RH,40.672
3/1/14 5:16,%RH,41.94
3/1/14 9:16,%RH,40.672
3/1/14 13:16,%RH,36.182
3/1/14 17:16,%RH,38.757
3/1/14 21:16,%RH,42.572
3/2/14 1:16,%RH,46.329
3/2/14 5:16,%RH,102.67
3/2/14 9:16,%RH,102.217
3/2/14 13:16,%RH,97.601
3/2/14 17:16,%RH,99.93
3/2/14 21:16,%RH,107.108
3/3/14 1:16,%RH,110.543
3/3/14 5:16,%RH,110.119
3/3/14 9:16,%RH,108.408
3/3/14 13:16,%RH,97.131
3/3/14 17:16,%RH,99.003
3/3/14 21:16,%RH,104.909
3/4/14 1:16,%RH,108.408
3/4/14 5:16,%RH,110.543
3/4/14 9:16,%RH,108.408
